%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101469.386,304.242,1.162,0.000,-0.174,-0.440,-1.837,-2.118,0.749,1.359,0.324,-1.660,-1.708,-1.819,-1.116,-0.313,1.902,-3.186,2.094,0.523,0.519,-0.788,-1.059,-0.111,-0.043,-0.002,535.448,336.520
101477.449,304.245,1.162,0.000,-0.095,-0.120,-2.270,-1.115,0.107,1.359,0.541,-2.179,-1.281,-1.819,0.112,-0.834,1.373,-2.655,1.885,0.105,0.104,-0.563,-1.069,-0.092,-0.033,-0.002,535.448,336.520
101473.418,304.242,1.162,0.000,-0.095,-0.120,-1.946,-1.895,0.963,0.836,0.541,-1.660,-2.029,-2.247,-0.446,-0.208,1.585,-2.867,2.408,-0.313,0.311,-0.675,-1.048,-0.073,-0.023,-0.002,535.448,336.520
101485.512,304.248,1.162,0.000,-0.095,-0.600,-1.729,-1.895,1.284,1.882,-0.000,-2.075,-1.388,-2.247,-0.781,-0.313,2.007,-3.079,1.675,0.209,-0.622,-1.125,-1.017,-0.073,-0.043,-0.002,535.448,336.520
101477.449,304.245,1.162,0.330,0.063,-0.600,-2.054,-1.672,0.214,1.777,0.433,-2.491,-1.922,-1.391,-0.558,-0.417,1.902,-2.124,1.989,0.628,0.311,-1.463,-1.048,-0.092,-0.033,-0.001,535.448,336.520
101489.543,304.244,1.162,0.495,0.142,-0.120,-2.702,-1.672,0.642,1.987,0.324,-1.764,-1.708,-2.354,-0.670,-0.417,2.007,-2.973,1.989,0.942,-0.518,-0.563,0.014,-0.073,-0.012,-0.001,535.448,336.520
101477.449,304.248,1.162,0.330,0.063,0.200,-1.946,-1.560,0.856,1.568,0.649,-1.868,-1.815,-1.605,-1.005,-0.313,2.007,-2.655,1.675,0.105,0.311,-0.788,0.003,-0.092,-0.002,-0.002,535.448,336.520
101473.418,304.245,1.162,0.330,0.063,0.200,-2.486,-1.560,1.070,1.673,0.216,-1.349,-2.456,-1.926,-0.112,-0.938,1.690,-2.442,2.094,-0.209,0.000,-0.788,-0.007,-0.073,-0.023,-0.001,535.448,336.520
101481.481,304.247,1.162,0.000,-0.174,-0.120,-2.702,-1.226,1.177,1.673,0.649,-1.453,-1.175,-2.247,-0.335,-0.208,0.845,-2.548,2.199,0.105,-0.207,-1.013,-0.018,-0.073,-0.023,-0.002,535.448,336.520
101477.449,304.244,1.162,0.000,-0.095,-0.120,-1.837,-2.118,1.284,1.778,0.757,-1.660,-1.495,-0.963,-0.781,-0.104,1.690,-2.867,2.094,0.733,0.415,-1.013,0.003,-0.073,-0.012,-0.002,535.448,336.520
